"","HPOS-002.1","HPOS-002.2","HPOS-002.3","HPOS-002.4","HPOS-004.1","HPOS-004.2","HPOS-004.3","HPOS-004.4","HPOS-006.1","HPOS-006.2","HPOS-006.3","HPOS-006.4","HPOS-010.1","HPOS-010.2","HPOS-011.1","HPOS-011.2","HPOS-011.3","HPOS-012.1","HPOS-012.2","HPOS-012.3","HPOS-014.1","HPOS-014.2","HPOS-014.3","HPOS-016.1","HPOS-016.2","HPOS-016.3","HPOS-020.1","HPOS-020.2","HPOS-020.3","HPOS-025.1","HPOS-025.2","HPOS-025.3","HPOS-028.1","HPOS-028.2","HPOS-028.3","HPOS-029.1","HPOS-029.2","HPOS-036.1","HPOS-036.2","HPOS-038.1","HPOS-038.2","HPOS-038.3","HPOS-038.4","HPOS-040.1","HPOS-040.2","HPOS-040.3","HPOS-042.1","HPOS-042.2","HPOS-043.1","HPOS-043.2","HPOS-043.3","HPOS-043.4","HPOS-044.1","HPOS-044.2","HPOS-044.3","HPOS-045.1","HPOS-045.2","HPOS-045.3","HPOS-045.4","HPOS-051.1","HPOS-051.2","HPOS-051.3","HPOS-055.1","HPOS-055.2","HPOS-055.3","HPOS-055.4","HPOS-056.1","HPOS-056.2","HPOS-056.3","HPOS-056.4","HPOS-057.1","HPOS-057.2","HPOS-057.3","HPOS-057.4","HPOS-059.1","HPOS-059.2","HPOS-059.3","HPOS-062.1","HPOS-062.2","HPOS-064.1","HPOS-064.2","HPOS-064.3","HPOS-072.1","HPOS-072.2","HPOS-072.3","HPOS-074.1","HPOS-074.2","HPOS-075.1","HPOS-075.2","HPOS-075.3","HPOS-075.4","HPOS-075.5","HPOS-078.1","HPOS-078.2","HPOS-078.3","HPOS-080.1","HPOS-080.2","HPOS-080.3","HPOS-082.1","HPOS-082.2","HPOS-082.3","HPOS-085.1","HPOS-085.2","HPOS-085.3"
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W11_LTR.mzML",256.139708668981,NA,256.195880872002,258.517581722028,306.720624969743,313.203491515573,307.292978902938,NA,362.372174500533,362.333515060665,362.866420490532,NA,262.683125168848,262.8257719586,316.676543795051,316.717430691067,NA,269.98189299632,271.531611958174,270.132458323575,NA,NA,NA,374.255658813211,374.948526337823,374.964394834015,305.787877904607,304.140740493397,NA,298.485616621592,297.249268478136,NA,267.075792694337,267.357887852983,NA,295.435705082389,297.305359909586,156.7332699043,159.503646260673,209.111904309507,NA,NA,NA,233.542589201898,232.215228950446,NA,255.335276768549,255.417077268741,272.77859934393,273.639222707137,NA,NA,NA,279.724985814479,NA,309.67432840757,311.264511781113,309.060070405698,309.368202685773,371.860989100373,371.828857939513,373.872803752876,99.6698179517969,99.7095003160613,99.5821450150127,92.3815279089521,70.4960677011125,69.5703106349554,71.1564163475829,NA,81.7702627197423,NA,NA,81.6408929519145,147.954621874728,NA,NA,273.994547451715,273.88455630766,NA,249.173771791007,NA,NA,333.249868891825,NA,284.78440265953,NA,79.0576030240422,78.8579704307873,78.8152431567507,78.7857936213018,79.0434804225049,120.108450913655,120.133632804169,NA,278.264714870512,278.511956804875,278.203950314674,138.47621082121,138.500874256477,138.462302785095,80.24080506143,96.7376149405799,96.3375765775503
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W12_SR.mzML",255.23121142834,NA,255.762087300115,258.271452086346,305.788727215164,311.168914737884,NA,305.612355680606,362.650140580804,362.649694414415,NA,360.863739753598,261.402186013017,261.839182185168,315.313548899828,316.246677909973,NA,270.62061247613,NA,271.121653192627,NA,NA,NA,374.066806691867,374.457820342067,375.962100001598,304.865697404711,303.682604010283,NA,298.650582204638,297.452488758024,NA,266.839778883414,267.066201975221,NA,293.723482164475,NA,156.888957314335,159.672516062789,210.537699974982,210.533967074709,210.549561226074,211.358369816819,232.3217476799,230.111657261866,229.181127677903,255.721086650551,255.5864834649,272.454115554195,272.327092232838,NA,NA,282.250555146917,278.369722133429,NA,309.303432091538,310.745180236049,308.773832300182,309.166485491078,NA,372.546263287907,NA,99.8390854531769,99.781724500695,99.7471079119876,NA,69.8966212677739,69.3741471214568,70.5758032894014,70.8460179818661,81.6630616383243,NA,81.7443854625458,82.5646918003343,148.02108230392,148.320474464419,NA,273.021485700654,272.901432925104,247.931169984465,248.058986748247,248.285691019184,343.696761709807,331.514098614601,332.046856253865,284.653326601051,NA,79.4643849327271,79.1271928555235,79.1897081240977,79.1559046044806,79.2189415677759,120.233739526334,120.241890957616,107.907355996004,277.358439258568,277.649246237277,277.483033649964,138.570077198787,138.480784444765,138.563694576671,80.2867055739674,96.6465022782782,96.4416590910384
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W23_LTR.mzML",254.101445287487,249.695290349235,254.18496367659,258.359214241461,303.581746943122,306.75497109043,302.735087941417,303.654836268234,361.81133157718,361.928093478955,361.852211974997,361.512378307052,260.373156427555,260.207375654869,311.994296116071,312.237776544715,NA,267.632372439309,268.02683460088,267.82578684059,NA,NA,NA,374.000328154295,373.603413012863,373.328186390644,303.638779365029,302.693225721054,NA,298.026280092073,296.544918741511,NA,266.556374443739,266.933469084383,266.708208254922,293.393701644162,NA,156.446510120679,NA,208.908936709556,208.705399659826,NA,NA,231.261024789038,227.520067156813,226.791078343079,255.228069652357,255.032297961099,271.704447821198,271.855553252945,NA,NA,279.746091662889,NA,NA,308.648494235728,308.615812984799,307.727547428901,308.407535593024,398.439164633029,377.839853568748,NA,99.7664256322635,99.8339197422295,109.460424552012,NA,69.7907320304138,69.1454637259918,70.1956891973941,69.8533979575751,81.3975255524186,89.300336762791,NA,NA,147.968725579767,148.157722557535,148.007418037262,271.342633535231,271.277737103461,NA,248.861310259176,NA,NA,331.060789732734,331.438761604187,284.398259431652,282.886028441625,79.05540806234,78.6888187688031,78.5429154543848,78.7543720226684,78.7401198224363,120.155981123966,120.176300993342,NA,275.736550309397,275.89176154885,276.23939717408,138.481905498152,138.428342602135,138.57837310978,80.5637074603367,96.8166017622801,96.4025705875818
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W24_SR.mzML",254.691964314353,NA,254.677360011826,258.505749541376,304.490887226508,307.143153296764,302.753632985815,304.650151229376,362.610344958453,362.770783908354,362.916348070465,NA,260.689776717269,260.609810288222,313.601061630436,313.69069628983,NA,270.27779391539,269.486262326662,270.198393281048,NA,NA,NA,373.942846923897,374.068781745207,376.7165541922,304.068230524571,303.10600370345,NA,298.521826349416,297.224205870139,NA,266.703112420204,266.849870978344,NA,293.512899015278,NA,156.765962787191,159.57809108337,210.462463581086,210.450367470719,210.937998997039,NA,231.18262528836,228.939160534337,NA,255.506273513023,255.204618408787,272.097829750278,271.688886425676,NA,NA,NA,NA,NA,308.915162877815,309.827923876148,308.460015757926,308.754330356879,NA,NA,NA,99.6576360377554,99.6304552590895,99.4732502824783,NA,69.6063848967935,69.3155851064059,70.0625630196749,69.4988285045335,81.3259728117275,NA,NA,NA,148.008805012832,148.056140828979,147.694050179717,272.098582878024,272.095265511548,247.336687420742,247.595607181727,247.692259596033,NA,NA,NA,284.637078681721,NA,79.3934895408806,79.0716906931276,78.9860975695708,79.0403856441774,79.1507799843778,120.141347631994,120.150152149829,NA,276.396207751878,276.758366803168,NA,138.446056298043,138.466808988711,138.629438922575,80.1710609838482,96.6901031655393,96.3279758996191
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W35_LTR.mzML",253.921954581556,NA,254.204827377481,258.465046315643,303.325150059825,305.577782148942,302.905066332705,303.103414036378,361.758987093349,361.720770406083,361.940338341542,363.230900214253,260.017652828993,260.059651656082,311.271051112756,312.005663818912,310.438956422786,267.5636944108,267.882191077267,267.558399780697,NA,NA,NA,373.763421805013,374.317231419273,NA,303.761826805253,302.839661184246,NA,297.883463139243,297.371100237086,298.910482768384,266.589326894416,266.910992475853,266.547954016186,293.776538436546,294.014183380126,156.248963245082,159.173133533383,208.906842318986,NA,NA,NA,230.153668760521,226.445052989617,NA,255.210294447901,254.935943796852,271.519491753243,271.510156698371,NA,286.253483617343,277.725195373694,NA,NA,308.58229897017,308.614161899519,307.737664264817,308.320274073263,393.922050590468,375.205732848218,NA,99.7825604210644,99.7293789574462,109.021142657984,92.9587956461534,69.7385378869095,69.024856740271,70.0310025357633,NA,81.3811995630183,NA,81.2808457714173,81.6528792887392,147.980497877632,NA,NA,271.122647132899,271.041974092944,247.093369548394,248.466374885974,247.228574686632,NA,331.068149439467,331.484781171887,283.895390054668,NA,79.1911272120003,79.011956709692,79.0688747183582,79.022627151071,79.1401383692392,120.120538670389,120.117229681162,110.813694627349,275.436507506909,275.630839297683,275.580805762689,138.378420318619,138.472989130037,138.468100502001,80.4260637685421,96.7722596755169,96.5774820683244
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W36_SR.mzML",254.282675492491,249.823246772873,254.581117528607,258.443629605754,303.908576395691,305.850504206189,303.079421769043,304.043301873337,361.959047324712,362.252714080936,362.389933788682,361.581570558872,260.362065318563,260.455123125673,312.760201950466,313.258960658262,NA,270.041799346557,269.010835980313,269.637490363839,NA,NA,NA,373.52324507821,373.593394495213,373.243536868627,303.795859514884,302.747309101804,NA,298.28805548977,297.439254574155,315.891604197531,266.467326507745,266.659400904206,266.47728407721,293.380652054,NA,156.504828763345,159.409312673315,210.338238688467,210.500365851123,210.584666840814,NA,230.444048694354,228.02550928303,227.321423506196,255.353693825775,255.143821822702,272.093857890874,271.991886707052,NA,NA,280.962882287605,NA,278.434284632711,308.717307324259,309.444139892006,308.276586024842,308.476851164357,NA,375.985917147615,NA,99.5320281581407,99.5801845087627,99.5487981884633,NA,69.5584089113156,69.1838528616463,70.0961169133167,63.1239809524221,81.2273488760854,NA,NA,81.9553212063032,147.761588619609,NA,NA,271.557177010412,271.50887733564,246.998229791888,247.281977558355,247.176445036918,NA,NA,NA,284.807146777675,NA,79.201406898028,78.8535910752705,78.527459538348,78.7137711500297,78.9113102641386,120.079940046409,120.081502481845,NA,276.070130176023,276.306240566843,276.515661902304,138.289247616359,138.334349263077,138.731969840007,80.0817590558394,96.4311980741728,96.3564935816648
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W47_LTR.mzML",254.022591781743,249.630122887441,254.1879393072,258.285280436402,303.352961399277,305.111311711822,NA,303.359197084725,361.520627239942,361.593655552763,361.614465911636,362.497183829829,260.208362475395,260.048699290049,311.303106484575,311.906854010156,310.862849941868,267.587257161398,268.021278937874,267.653420418072,NA,NA,NA,373.328466828629,373.894365172452,NA,303.860596082954,302.778369836462,303.149101599282,297.957685864424,296.803746522575,NA,266.636578035128,266.907324006045,266.654226555685,293.628285958656,NA,156.342681683039,NA,208.971707638456,NA,NA,NA,230.551456719207,226.968337747787,NA,255.494347177891,255.063700359598,271.87722085978,271.141019649967,NA,NA,NA,NA,NA,308.421386244208,308.713365047929,308.044382222019,308.405050156096,395.594543919761,377.167315154263,NA,99.9824888252772,99.9076898246294,99.8454868510814,NA,69.9996212103676,69.4737410143719,70.4638573378678,69.9950145144016,81.5374743558156,NA,83.2112484820231,NA,148.239318543056,148.29628278377,NA,271.110523115414,271.275046304164,247.327345692959,247.977010980188,247.915228513872,NA,NA,331.841326992777,284.566796859597,282.391123254184,79.4213863747172,79.4234362299574,79.1300202604298,79.2912709325634,79.3591499011834,120.309123933381,120.322903894903,NA,275.531125473545,275.605200399979,275.914113518651,138.569961319638,138.557919933823,138.615892425281,80.9353100170233,96.885635204809,96.6327902207713
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W48_SR.mzML",254.102030319459,249.654509240763,254.233097321893,258.551435284944,303.590860597487,305.851112510568,302.438177163316,303.516076063471,361.653090962489,361.569353486947,361.80978247729,NA,260.043876605853,259.832123897935,311.890325116671,NA,NA,269.875582115965,269.009924238115,269.62605013636,NA,NA,373.227350766875,372.798398716119,373.088399107437,373.740724941314,303.716440500748,302.527065136148,NA,298.127115319232,297.017807514311,NA,266.451863645856,266.849107653418,266.526235145652,293.363727229011,NA,156.378542994338,159.158049720805,210.326695127164,210.298400424252,210.192375368702,NA,229.633649781637,227.251122755796,227.630687571648,255.531655971854,255.027655157787,271.776505047597,271.60082934989,NA,NA,279.250313716796,NA,NA,308.446921289321,309.193431509015,308.169495697717,308.298201735395,NA,375.251308796861,NA,99.6561771046259,99.5841721198846,99.5661561787687,NA,69.3068071743194,69.0738321414718,69.7486372588153,NA,81.1992205449977,NA,NA,81.3928635362498,147.835494132823,147.90597305628,NA,271.2716191496,271.336779066737,246.848893810225,247.357306766063,246.829695508041,337.360496038669,NA,NA,284.407777888426,NA,79.3800946625845,79.0208368219672,79.1644263626155,79.1529094743824,79.4290275027374,120.050177286424,120.035735731103,107.359726844232,275.761798847383,275.984389158988,276.129310472919,138.322345318993,138.310840709903,138.464599729833,80.1824675043819,96.6405547378609,96.3086805942474
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W59_LTR.mzML",254.350316932241,249.878881977906,254.538128303338,258.236889394205,303.803111216479,305.879187098708,302.640204907449,303.621914688408,361.329875170725,361.37015368871,361.709352789517,360.895756837125,260.584584267674,262.701373317736,312.116564532371,312.525259700666,NA,267.920968966383,268.191382925921,267.891525166571,371.336704285412,NA,371.165513713308,372.949541921137,373.139296559002,NA,303.953969763321,302.801111598147,NA,297.917100540347,297.022396200843,NA,266.473158124525,266.807932679824,266.573825653765,293.237597841149,NA,156.549609151605,NA,209.160431188843,NA,NA,NA,231.550880636837,228.09402001446,NA,255.11513138071,254.868928732497,NA,NA,NA,281.76135591061,NA,275.875190131307,NA,308.495758229181,309.175009419293,308.025352980657,308.261822303349,NA,374.561240038474,NA,99.9263509038713,99.846880452379,110.417166879021,NA,70.2859775494959,69.6371561365805,70.794547289051,69.926564790069,81.5174257964895,NA,NA,NA,147.96024891412,148.227118361347,147.703113793077,271.58828793831,271.690584697858,247.478022332512,247.942554197908,246.84093055761,NA,330.657162134085,331.711739422088,284.567369423261,283.136423319558,79.3170351897525,79.0893554519483,78.7613321611457,79.0560841691394,79.2955391159303,120.257201486619,120.27001004577,NA,275.991977471192,276.138862454093,276.376873344034,138.489873830214,138.545248685551,138.664586084776,80.5390738464894,96.931083887542,96.6323519999117
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W60_SR.mzML",254.444993588444,NA,254.553040854529,257.825240159676,304.035170060733,306.056525667649,NA,304.151897695222,361.484936391537,361.666635433373,362.347560363223,361.308272225255,260.374978781886,260.798413419689,312.602900562231,313.438931198935,NA,270.049750697966,NA,269.988474553576,375.735264680315,NA,NA,372.750243737326,372.962028077824,374.58461901691,303.861871077944,302.778534487461,NA,298.214057735021,297.221659996352,NA,266.565802631436,266.564845762975,266.611961607504,293.258598676276,NA,156.580956818049,159.62252072691,210.351758614018,210.708773040766,210.387581456552,NA,230.809163975912,228.497204536929,228.501327129554,255.496637528059,255.294430519354,271.75096614609,271.679330202098,NA,NA,NA,NA,NA,308.567052212367,309.41166657,308.320052663113,308.339378579075,NA,372.798652033167,NA,99.6807283985439,99.6360202726158,99.5625572691679,NA,69.6274219408694,69.4939075596636,70.1838996762229,69.4476256330183,81.2915948484782,101.690152684903,80.303080828348,80.8465289623043,147.90280613144,148.053752901626,NA,271.752032759168,271.750830432826,247.219836063127,247.378011074179,246.903121237008,NA,NA,333.086144322233,284.577372457686,283.245850046724,79.3257693231607,79.1701531232602,78.9603447671837,79.1037246742179,79.2573361852919,120.134517812951,120.064622651603,NA,276.141497831923,276.301414415791,276.547070369656,138.388013682969,138.270464890415,138.768404455032,80.2942992500119,96.6971417873459,96.451695651199
