"","HPOS-002.1","HPOS-002.2","HPOS-002.3","HPOS-002.4","HPOS-004.1","HPOS-004.2","HPOS-004.3","HPOS-004.4","HPOS-006.1","HPOS-006.2","HPOS-006.3","HPOS-006.4","HPOS-010.1","HPOS-010.2","HPOS-011.1","HPOS-011.2","HPOS-011.3","HPOS-012.1","HPOS-012.2","HPOS-012.3","HPOS-014.1","HPOS-014.2","HPOS-014.3","HPOS-016.1","HPOS-016.2","HPOS-016.3","HPOS-020.1","HPOS-020.2","HPOS-020.3","HPOS-025.1","HPOS-025.2","HPOS-025.3","HPOS-028.1","HPOS-028.2","HPOS-028.3","HPOS-029.1","HPOS-029.2","HPOS-036.1","HPOS-036.2","HPOS-038.1","HPOS-038.2","HPOS-038.3","HPOS-038.4","HPOS-040.1","HPOS-040.2","HPOS-040.3","HPOS-042.1","HPOS-042.2","HPOS-043.1","HPOS-043.2","HPOS-043.3","HPOS-043.4","HPOS-044.1","HPOS-044.2","HPOS-044.3","HPOS-045.1","HPOS-045.2","HPOS-045.3","HPOS-045.4","HPOS-051.1","HPOS-051.2","HPOS-051.3","HPOS-055.1","HPOS-055.2","HPOS-055.3","HPOS-055.4","HPOS-056.1","HPOS-056.2","HPOS-056.3","HPOS-056.4","HPOS-057.1","HPOS-057.2","HPOS-057.3","HPOS-057.4","HPOS-059.1","HPOS-059.2","HPOS-059.3","HPOS-062.1","HPOS-062.2","HPOS-064.1","HPOS-064.2","HPOS-064.3","HPOS-072.1","HPOS-072.2","HPOS-072.3","HPOS-074.1","HPOS-074.2","HPOS-075.1","HPOS-075.2","HPOS-075.3","HPOS-075.4","HPOS-075.5","HPOS-078.1","HPOS-078.2","HPOS-078.3","HPOS-080.1","HPOS-080.2","HPOS-080.3","HPOS-082.1","HPOS-082.2","HPOS-082.3","HPOS-085.1","HPOS-085.2","HPOS-085.3"
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_B1SRD01.mzML",4.90076739114111,NA,NA,NA,NA,NA,NA,NA,6.46250317638559,9.99641513474262,NA,NA,NA,NA,NA,NA,NA,4.42413463502181,NA,NA,NA,NA,NA,6.4289345395653,NA,NA,6.98563971486907,8.26639445304943,NA,8.70241878960892,6.28174497386191,NA,5.77924933901341,10.9491010551418,NA,NA,NA,9.5867769535609,6.99032615525837,9.77342261257665,11.553055789933,NA,NA,7.91654406785794,NA,NA,1.37350148368165,5.78032206704559,NA,NA,NA,NA,NA,NA,NA,8.02792994825263,6.62800113642805,NA,2.62530524587483,NA,NA,NA,7.24536590948874,6.91328808628704,NA,NA,4.08128847735086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56825198622793,NA,NA,NA,NA,6.10228705416214,2.10532767823483,7.39856758406747,NA,6.97010747224191,4.86510319034943,1.23458748275471,NA,NA,NA,NA,5.31032382697006,NA,NA,4.93078678123125,8.74651101616866,5.80866016153572
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_B1SRD02.mzML",5.21123575308237,9.62534366148673,NA,NA,7.37901436901381,NA,NA,NA,4.71439218214106,5.79049502621117,NA,NA,4.48718125630261,NA,5.01144029197409,NA,NA,5.53007542583304,NA,NA,NA,NA,NA,5.49086850568746,8.16915903942869,NA,6.65597052651216,8.12992768382063,NA,6.64592935642544,NA,NA,6.4135258477599,NA,NA,NA,NA,8.52974451208853,5.66420483471631,9.82556291851759,10.5815136873788,4.36942270202548,NA,NA,NA,NA,NA,5.55194407201186,NA,NA,NA,NA,NA,NA,NA,7.96306618007835,6.5558697489931,NA,NA,NA,NA,NA,4.90501392196324,3.89566044680553,NA,NA,NA,NA,NA,NA,5.45827472255225,NA,NA,NA,NA,3.36034186048989,NA,NA,NA,NA,NA,NA,2.69883068196659,NA,6.01508235946774,NA,NA,8.17807949750468,2.78293746433032,NA,6.58755229709749,9.57942835484427,2.53187523347185,0.496383353209223,NA,NA,NA,NA,5.29164278101505,NA,NA,4.65304006489561,9.27583536722835,12.4675161984764
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_B1SRD03.mzML",5.9239610791836,NA,NA,NA,6.25739990046734,1.57898876385195,NA,NA,3.99509145649574,4.19375625784318,NA,NA,NA,NA,NA,3.0357471014645,NA,4.69982795122599,NA,NA,NA,NA,NA,5.66233730308576,9.04849656774088,NA,5.27291624486432,6.42594481893775,NA,9.98742708369998,7.40034812840862,NA,7.97333205837371,NA,11.6905901961421,NA,NA,9.33244640074621,7.55791015865564,11.7191493150004,NA,1.4268799968562,11.6764954025765,NA,NA,NA,3.48966118876369,7.9921084569687,5.63080555461975,NA,NA,NA,NA,NA,NA,7.79909571006979,6.30833648633418,0.798337403213646,NA,NA,NA,NA,6.24639818930603,5.80983999303693,NA,NA,NA,NA,NA,NA,5.50911414314119,NA,NA,NA,9.84478572509068,6.78527871869164,NA,NA,NA,NA,NA,NA,3.3483733472524,NA,NA,NA,NA,5.88294600411605,2.29888050416066,NA,5.52073851345162,10.6138953616981,3.77105312764616,1.07792791726739,NA,NA,NA,NA,5.9819949416825,NA,NA,4.28683150801631,9.49344927019575,NA
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_B1SRD04.mzML",3.04460056761929,NA,NA,NA,NA,NA,NA,NA,5.76907577097525,7.79376360236134,NA,NA,NA,NA,NA,NA,NA,2.69258994337431,NA,NA,NA,NA,NA,6.22794110376135,9.88819775358797,NA,5.01265424493815,7.27648915442303,NA,4.90283184251001,4.74779818210657,NA,4.73095744425205,8.99909434766324,10.9666336305628,NA,NA,6.7372935088227,4.85063438084124,5.26799734757429,11.5353148133056,3.08840549614074,NA,NA,NA,NA,0.716953187425038,5.46378151523326,NA,NA,NA,NA,NA,NA,NA,3.76122201074231,3.49549530833914,3.51154974505638,NA,NA,NA,NA,5.72062585787735,4.12104562527095,NA,NA,2.29401970563287,NA,NA,NA,4.56531548418042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12091938799127,NA,NA,NA,NA,5.82299341845876,0.596522344148837,NA,8.37546708757771,10.2246677791931,0.678693188895226,2.44376087309599,NA,NA,NA,NA,3.35879244008424,NA,NA,5.41112535154052,9.73428434689261,12.6908668630363
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_B1SRD05.mzML",NA,NA,NA,NA,NA,NA,NA,NA,3.31751782040801,4.04044827078624,NA,NA,NA,NA,NA,NA,0.314770973870003,2.25082149675884,NA,NA,NA,NA,NA,4.77624175715223,10.4587980447685,NA,4.09725175210119,6.13281087004447,3.37189495573976,6.32969730095455,1.97243686638164,NA,5.74937558841795,8.65225803037275,NA,NA,NA,8.40392867142549,5.88131434951404,9.21606494085564,10.9580806353859,0.790739815444717,NA,NA,NA,NA,1.39064199372083,3.71535259666035,NA,NA,NA,NA,NA,NA,NA,5.95907612903177,5.29702758084165,5.49304588823077,1.2141838170388,NA,NA,NA,4.35697129982433,3.73287661269669,NA,NA,NA,NA,NA,NA,3.23519479303498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55756576153456,7.00112670612408,1.50697298090878,NA,NA,3.95949268156091,1.44165270295942,2.60012601304679,4.4334728669585,8.32385547137362,1.66463002941009,3.11793237322789,NA,NA,NA,NA,5.61396010801872,NA,9.11362922010582,0.477759188847682,5.86017492293378,NA
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_B1SRD06.mzML",1.96555839938041,NA,NA,NA,4.79767917298862,NA,NA,NA,1.30778323888691,4.90132324936121,0.414169719918997,NA,1.62597286068271,NA,NA,NA,NA,2.48996923874459,NA,NA,NA,NA,NA,4.00554696970445,9.34436116326464,NA,5.25120235584928,7.52762249922062,NA,5.01645417010484,5.32726210494237,NA,3.86973712036527,8.7784753168818,4.78446600760621,3.71373984998414,NA,5.62652602450209,3.05587043484316,8.86728707018825,NA,4.53364218417084,NA,NA,NA,NA,0.824705715957496,5.05111943708873,NA,NA,NA,NA,NA,NA,NA,5.37013119169377,4.00443067014786,1.70926663398647,8.29031997472247,NA,NA,NA,4.98511750447354,4.59569506425922,NA,NA,0.959198630662706,NA,NA,NA,4.62653517991207,NA,NA,NA,NA,9.92335600282995,NA,NA,NA,NA,NA,NA,0.550671847491695,6.35897347812165,NA,NA,NA,3.60230445139681,0.75143951921123,3.1627980905778,3.18753409497893,8.96435906120409,0.784912342613994,1.50344147784505,NA,NA,NA,NA,3.82487827522829,NA,NA,3.88678365827245,8.04787842545316,NA
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_B1SRD07.mzML",3.06278306108636,NA,NA,NA,NA,NA,NA,NA,1.68413092373218,2.54310033478988,NA,NA,NA,NA,NA,NA,NA,3.03557244535807,NA,NA,NA,NA,NA,3.83317491565494,7.15917870853898,NA,4.93753559928599,6.11490897550276,NA,6.18061639306969,6.13229453943174,NA,8.11014088195699,8.98084912632154,NA,NA,NA,8.60883604912508,6.35139682208594,8.31643930915445,12.2787910171805,NA,NA,NA,NA,NA,1.0318696702754,4.88641627168341,NA,NA,NA,NA,NA,NA,NA,6.18822978382381,3.62753325302457,0.324929608966687,5.18193501662675,NA,NA,NA,8.20772509126283,7.09620534910684,NA,NA,NA,NA,NA,NA,7.10502219931772,NA,NA,NA,1.77486400776056,3.6227712331744,NA,NA,NA,NA,NA,NA,1.5532598563136,NA,NA,NA,NA,6.00503126880932,2.44954946922796,6.78728123452769,6.79091903109205,9.12901479825089,4.81450668987828,0.120503660736939,NA,NA,NA,NA,3.62220878105843,0.458390793577003,NA,5.96311076132632,10.5666348223992,11.1867996656754
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_B1SRD08.mzML",4.45590470319129,NA,NA,6.7914574539073,6.1123905340122,NA,NA,NA,5.42969579210257,7.54813604161812,NA,NA,NA,NA,NA,6.68477942984524,NA,5.07482891296615,NA,NA,NA,NA,NA,5.35260389244668,8.13248651857877,NA,6.18465782813291,7.57171743983648,NA,7.43152599763659,3.46762421549749,5.56056520317769,7.97833202064022,11.114281918636,12.4657283377442,NA,NA,9.06626756186763,6.0261726198753,8.45508329038032,13.6845654000836,3.52739635508021,NA,1.71164134528493,NA,NA,0.646234698074594,5.67899463239734,NA,NA,NA,NA,NA,NA,NA,8.52759659202778,7.10176011821427,1.48040181828802,NA,NA,NA,NA,7.15193071488618,6.66228175618937,4.02540953486073,NA,2.65787832901791,NA,NA,NA,5.40211918547738,NA,NA,NA,4.80515621013902,7.05858284905062,NA,NA,NA,NA,NA,NA,2.84588999947586,NA,6.95764738960246,NA,NA,6.48822022618194,2.78510562966635,7.7422640818096,6.70573194191422,10.2553324339706,3.6507607342066,1.34996992798009,NA,NA,NA,NA,4.49262806110738,1.00063655468953,NA,4.93148033408094,9.57299321052318,11.8862420721436
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_B1SRD09.mzML",0.720325535737539,NA,3.84247082270896,NA,NA,NA,NA,NA,3.82705918327317,NA,NA,NA,NA,NA,NA,5.66863828453413,NA,1.38612812427528,NA,NA,NA,NA,NA,5.09258074059198,11.6322000287616,NA,2.05697272318752,3.28736903937833,NA,3.40516722503463,NA,NA,1.94565540351908,7.96838091203857,9.09716620415395,NA,NA,5.59721554914572,2.95948526446576,5.93979778007549,10.8297665399354,0.765047441767457,NA,0.196955618615379,NA,NA,2.19095271464346,3.72286218613454,NA,NA,NA,NA,NA,NA,NA,5.6476760949111,4.37690220634506,3.00357632336641,NA,NA,NA,NA,1.98433981576186,1.68456652483203,NA,NA,NA,3.50069275248366,NA,NA,2.2043809328939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869663376868505,NA,NA,NA,NA,2.59527444437251,3.15145250807398,NA,0.000869239711915158,6.61279936287586,2.73185333487241,2.61677830756977,NA,NA,8.0811281202051,NA,1.53786199324779,NA,NA,1.70493529707095,6.26839988666321,9.17656713167139
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_B1SRD10.mzML",2.3540006910232,NA,NA,0.927619938401627,NA,NA,NA,NA,4.03042987471409,5.90682900786218,NA,NA,NA,NA,2.9591566030767,3.21021353828966,NA,2.63536347904912,NA,NA,NA,NA,NA,5.2271138416313,9.01562046829678,NA,4.44918914691465,5.52090658098118,NA,5.59933308564395,NA,NA,6.83858466780381,12.4212971724263,6.42920449912526,NA,NA,6.0462690113958,3.61026952132922,7.28518834915218,12.5453549615109,2.00953020798301,NA,NA,NA,NA,3.18102009553431,5.90226540129656,NA,NA,NA,NA,NA,NA,NA,6.56034603544919,5.35665848650418,0.132592362797611,2.2399800933628,NA,NA,NA,7.08020574840056,6.3197341541167,NA,NA,NA,4.18157264271627,NA,NA,6.01833549702945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2086904494624,NA,8.01048686746131,NA,NA,7.86758084345853,3.89732721262515,3.08480182860284,7.75018058664725,7.73692725220509,2.02569399046755,3.75555483732265,NA,NA,NA,NA,4.91743583717006,8.00288974898091,NA,3.56401670363865,7.69653478707565,9.13885325649723
